Flight,YearMonthDay,ScheduledDeparture,DepHour,Origin,O_WeatherStationID,O_HourlyPrecip,O_SkyConditions,O_Visibility,O_DBT,O_DewPointTemp,O_RelativeHumidityPercent,O_WindSpeed,O_WindDirection,O_WindGustValue,O_StationPressure,O_GroundHeight,O_StationHeight,O_BarometerHeight,O_Latitude,O_Longitude,O_TimeZone,ScheduledArrival,ArrHour,Destination,D_WeatherStationID,D_HourlyPrecip,D_SkyConditions,D_Visibility,D_DBT,D_DewPointTemp,D_RelativeHumidityPercent,D_WindSpeed,D_WindDirection,D_WindGustValue,D_StationPressure,D_GroundHeight,D_StationHeight,D_BarometerHeight,D_Latitude,D_Longitude,D_TimeZone,ScheduledTravelTime,Distance,ActualArrivalTimeStamp
IAH_JAN_53497,20040511,11/05/04 15:55,15,IAH,12960,0.6,SCT,4,68,66,93,5,170,0,29.79,118,108,121,29.59,-95.22,6,11/05/04 17:14,17,JAN,3940,0.01,FEW,7,70,68,93,8,150,0,29.72,293,331,296,32.19,-90.05,6,79,351,11/05/04 19:11
ORD_DEN_36826,20041104,04/11/04 10:26,10,ORD,94846,0.01,BKN,5,47,44,90,11,310,0,29.07,655,674,658,41.59,-87.55,6,04/11/04 12:04,12,DEN,3017,0.0,FEW,10,45,32,61,9,090,0,24.88,5379,5431,5382,39.5,-104.4,7,158,888,04/11/04 13:48
ATL_MEI_53272,20041123,23/11/04 13:15,13,ATL,13874,0.01,BKN,1.5,65,64,97,0,000,0,28.86,971,1026,974,33.38,-84.26,5,23/11/04 13:28,13,MEI,13865,0.0,CLR,10,80,63,56,8,230,0,29.47,289,310,292,32.2,-88.45,6,73,267,23/11/04 16:23
ORD_BNA_48819,20040514,14/05/04 13:30,13,ORD,94846,0.01,OVC,10,56,54,93,6,290,0,29.31,655,674,658,41.59,-87.55,6,14/05/04 15:00,15,BNA,13897,0.22,FEW,10,71,67,87,9,240,0,29.46,571,605,574,36.07,-86.41,6,90,409,14/05/04 16:00
MDW_PIE_44235,20040323,23/03/04 17:15,17,MDW,14819,0.0,SCT,10,58,27,31,6,200,0,29.47,616,618,619,41.47,-87.45,6,23/03/04 20:43,20,PIE,12873,0.0,CLR,10,62,51,67,19,050,25,30.34,11,11,14,27.55,-82.41,5,148,999,23/03/04 20:43
ATL_TPA_47279,20040325,25/03/04 17:55,17,ATL,13874,0.0,FEW,10,72,43,35,8,150,0,29.39,971,1026,974,33.38,-84.26,5,25/03/04 19:27,19,TPA,12842,0.0,FEW,10,68,56,66,9,080,15,30.33,8,11,40,27.58,-82.32,5,92,406,25/03/04 19:27
PHX_SMF_33995,20040912,12/09/04 07:10,7,PHX,23183,0.0,FEW,10,86,46,25,7,100,0,28.68,1103,1107,1106,33.26,-111.59,7,12/09/04 09:12,9,SMF,93225,0.0,CLR,10,77,59,54,11,150,0,29.85,19,33,22,38.42,-121.35,8,122,647,12/09/04 09:12
BWI_STL_40070,20040514,14/05/04 07:10,7,BWI,93721,0.0,SCT,6,73,65,76,6,230,0,29.99,193,155,196,39.1,-76.41,5,14/05/04 08:35,8,STL,13994,0.09,BKN,2,55,54,96,13,310,0,29.29,707,710,710,38.45,-90.22,6,145,737,14/05/04 08:35
STL_DFW_49447,20040929,29/09/04 07:15,7,STL,13994,0.0,BKN,10,54,44,69,5,340,0,29.44,707,710,710,38.45,-90.22,6,29/09/04 09:00,9,DFW,3927,0.0,CLR,10,75,56,52,4,VRB,0,29.50,559,596,562,32.54,-97.02,6,105,551,29/09/04 09:00
EWR_DFW_41931,20041109,09/11/04 16:04,16,EWR,14734,0.0,FEW,10,38,14,37,11,340,0,30.44,25,30,28,40.43,-74.1,5,09/11/04 19:10,19,DFW,3927,0.0,SCT,10,62,42,48,10,130,0,29.53,559,596,562,32.54,-97.02,6,246,1372,09/11/04 19:10
LGA_ATL_49958,20040305,05/03/04 11:00,11,LGA,14732,0.0,OVC,5,46,43,89,14,140,0,30.04,36,31,39,40.47,-73.53,5,05/03/04 13:25,13,ATL,13874,0.0,BKN,10,72,63,73,13,200,0,29.06,971,1026,974,33.38,-84.26,5,145,761,05/03/04 14:23
SRQ_ATL_45572,20041109,09/11/04 07:05,7,SRQ,12871,0.0,CLR,5,63,58,84,4,020,0,30.08,59,27,62,27.24,-82.34,5,09/11/04 08:38,8,ATL,13874,0.0,FEW,10,50,31,48,15,070,0,29.38,971,1026,974,33.38,-84.26,5,93,445,09/11/04 08:38
GRR_ATL_42080,20040917,17/09/04 12:30,12,GRR,94860,0.0,SCT,10,68,45,44,14,040,19,29.23,785,803,788,42.53,-85.31,5,17/09/04 14:45,14,ATL,13874,0.0,FEW,10,77,64,64,21,300,24,28.79,971,1026,974,33.38,-84.26,5,135,640,17/09/04 17:22
ORF_ATL_39113,20040712,12/07/04 05:45,5,ORF,13737,0.0,FEW,8,78,75,90,5,170,0,29.97,66,30,69,36.54,-76.11,5,12/07/04 07:30,7,ATL,13874,0.0,FEW,10,80,71,74,7,320,0,29.05,971,1026,974,33.38,-84.26,5,105,516,12/07/04 07:30
TPA_ATL_48692,20040501,01/05/04 07:00,7,TPA,12842,0.0,FEW,10,77,71,82,5,130,0,30.05,8,11,40,27.58,-82.32,5,01/05/04 08:31,8,ATL,13874,0.0,OVC,7,66,64,93,7,150,0,29.01,971,1026,974,33.38,-84.26,5,91,406,01/05/04 10:29
MSP_OMA_51136,20041113,13/11/04 16:46,16,MSP,14922,0.0,CLR,10,45,12,26,5,190,0,29.62,871,838,874,44.53,-93.14,6,13/11/04 17:53,17,OMA,14942,0.0,CLR,10,42,21,43,4,100,0,29.43,1025,982,1028,41.19,-95.54,6,67,282,13/11/04 17:53
FAR_ORD_39801,20041115,15/11/04 13:21,13,FAR,14914,0.0,CLR,10,49,36,61,16,190,0,29.20,908,899,911,46.56,-96.49,6,15/11/04 15:15,15,ORD,94846,0.02,FEW,10,47,40,77,6,150,0,29.76,655,674,658,41.59,-87.55,6,114,557,15/11/04 15:15
CLE_RDU_38544,20040927,27/09/04 11:40,11,CLE,14820,0.0,FEW,10,71,54,55,4,VRB,0,29.24,802,805,805,41.24,-81.51,5,27/09/04 13:09,13,RDU,13722,0.0,BKN,9,76,72,88,7,060,0,29.50,427,437,430,35.52,-78.47,5,89,416,27/09/04 13:09
ATL_PIT_34548,20041111,11/11/04 17:00,17,ATL,13874,0.0,OVC,0.25,48,47,96,10,080,0,29.10,971,1026,974,33.38,-84.26,5,11/11/04 18:37,18,PIT,94823,0.01,OVC,10,45,42,90,5,360,0,28.97,1172,1203,1175,40.3,-80.14,5,97,526,11/11/04 18:37
LGA_MDW_34575,20040917,17/09/04 08:00,8,LGA,14732,0.0,FEW,5,73,68,84,7,210,0,29.93,36,31,39,40.47,-73.53,5,17/09/04 09:30,9,MDW,14819,0.0,FEW,10,67,48,51,18,060,22,29.41,616,618,619,41.47,-87.45,6,150,725,17/09/04 11:36
EWR_MSP_27355,20040513,13/05/04 14:15,14,EWR,14734,0.0,FEW,7,78,65,64,15,130,21,30.13,25,30,28,40.43,-74.1,5,13/05/04 16:11,16,MSP,14922,0.0,SCT,10,46,34,63,11,330,0,29.17,871,838,874,44.53,-93.14,6,176,1008,13/05/04 16:11
MSY_MSP_40029,20040512,12/05/04 17:35,17,MSY,12916,0.0,BKN,10,79,72,79,13,130,18,29.96,4,20,7,29.59,-90.15,6,12/05/04 20:23,20,MSP,14922,0.0,FEW,10,50,42,74,9,300,0,29.03,871,838,874,44.53,-93.14,6,168,1040,12/05/04 20:23
DFW_BTR_30052,20041108,08/11/04 17:26,17,DFW,3927,0.0,CLR,10,67,53,61,4,080,0,29.63,559,596,562,32.54,-97.02,6,08/11/04 18:44,18,BTR,13970,0.0,CLR,10,61,52,72,0,000,0,30.14,67,76,70,30.32,-91.09,6,78,383,08/11/04 18:44
BDL_MCO_45703,20040327,27/03/04 11:05,11,BDL,14740,0.01,FEW,10,62,52,70,5,VRB,0,29.94,162,179,165,41.56,-72.41,5,27/03/04 14:10,14,MCO,12815,0.0,SCT,10,79,56,45,14,110,0,30.10,95,106,98,28.26,-81.19,5,185,1050,27/03/04 14:10
SMF_SAN_26141,20040711,11/07/04 10:05,10,SMF,93225,0.0,CLR,10,82,56,41,3,VRB,0,29.91,19,33,22,38.42,-121.35,8,11/07/04 11:30,11,SAN,23188,0.0,FEW,9,74,60,62,8,290,0,29.84,78,28,81,32.44,-117.1,8,85,480,11/07/04 11:30
MDW_SAN_40172,20041109,09/11/04 12:05,12,MDW,14819,0.0,SCT,10,51,23,33,11,190,0,29.72,616,618,619,41.47,-87.45,6,09/11/04 14:30,14,SAN,23188,0.0,FEW,10,65,49,56,9,300,0,30.06,78,28,81,32.44,-117.1,8,265,1728,09/11/04 14:30
PDX_OGG_53671,20041123,23/11/04 10:35,10,PDX,24229,0.0,OVC,7,47,45,93,5,150,0,29.98,220,107,223,45.35,-122.36,8,23/11/04 14:30,14,OGG,22516,0.0,FEW,10,83,72,70,9,360,0,29.87,41,50,44,20.54,-156.26,10,355,2562,23/11/04 15:04
MSP_FAR_39990,20040514,14/05/04 16:48,16,MSP,14922,0.0,CLR,10,54,30,40,10,330,0,29.22,871,838,874,44.53,-93.14,6,14/05/04 17:50,17,FAR,14914,0.0,CLR,10,52,28,40,0,000,0,29.20,908,899,911,46.56,-96.49,6,62,223,14/05/04 17:50
TUS_IAH_53745,20040501,01/05/04 07:45,7,TUS,23160,0.0,CLR,10,62,24,23,0,000,0,27.41,2578,2555,2581,32.08,-110.58,7,01/05/04 12:09,12,IAH,12960,0.13,OVC,9,63,61,93,21,060,30,29.72,118,108,121,29.59,-95.22,6,144,936,01/05/04 14:59
DTW_CVG_55469,20041113,13/11/04 09:17,9,DTW,94847,0.0,CLR,10,38,24,57,11,040,0,30.00,628,664,631,42.13,-83.21,5,13/11/04 10:24,10,CVG,93814,0.0,CLR,10,43,10,26,15,070,0,29.61,882,883,885,39.02,-84.4,5,67,229,13/11/04 10:24
MKE_CVG_53387,20040506,06/05/04 13:19,13,MKE,14839,0.0,SCT,10,68,60,76,8,150,0,29.13,677,693,680,42.57,-87.54,6,06/05/04 15:40,15,CVG,93814,0.0,FEW,10,82,58,44,11,210,15,29.09,882,883,885,39.02,-84.4,5,81,318,06/05/04 15:40
ATL_LGA_34670,20040903,03/09/04 10:19,10,ATL,13874,0.0,FEW,9,76,65,69,10,070,0,29.14,971,1026,974,33.38,-84.26,5,03/09/04 12:31,12,LGA,14732,0.0,FEW,10,78,57,48,6,150,16,30.19,36,31,39,40.47,-73.53,5,132,761,03/09/04 12:31
ATL_CHS_43126,20040916,16/09/04 17:36,17,ATL,13874,0.35,SCT,4,75,72,90,13,130,26,28.51,971,1026,974,33.38,-84.26,5,16/09/04 18:52,18,CHS,13880,0.0,FEW,9,81,77,88,11,150,0,29.88,45,48,48,32.54,-80.02,5,76,259,16/09/04 20:16
DFW_EWR_31154,20040507,07/05/04 12:46,12,DFW,3927,0.0,FEW,10,79,61,54,10,170,16,29.54,559,596,562,32.54,-97.02,6,07/05/04 17:16,17,EWR,14734,0.0,FEW,10,80,49,34,15,330,21,29.98,25,30,28,40.43,-74.1,5,210,1372,07/05/04 17:16
IAH_LAS_43275,20040514,14/05/04 07:45,7,IAH,12960,0.0,FEW,10,68,65,90,3,280,0,29.88,118,108,121,29.59,-95.22,6,14/05/04 08:50,8,LAS,23169,0.0,FEW,10,77,33,20,7,090,0,27.76,2127,2180,2091,36.05,-115.1,8,185,1222,14/05/04 08:50
DFW_XNA_32165,20041129,29/11/04 17:55,17,DFW,3927,0.0,OVC,10,49,43,80,17,320,0,29.43,559,596,562,32.54,-97.02,6,29/11/04 19:08,19,XNA,53922,0.0,OVC,3,42,42,100,10,010,0,28.72,1269,1319,1272,36.17,-94.19,6,73,281,29/11/04 20:34
BWI_ALB_32702,20040929,29/09/04 13:05,13,BWI,93721,0.0,OVC,10,70,60,71,3,350,0,29.71,193,155,196,39.1,-76.41,5,29/09/04 14:10,14,ALB,14735,0.0,CLR,10,65,50,59,6,020,0,29.66,278,292,281,42.45,-73.48,5,65,288,29/09/04 14:10
JAX_CLT_33279,20040503,03/05/04 06:00,6,JAX,13889,0.01,FEW,7,69,67,93,5,270,0,29.96,31,32,34,30.29,-81.41,5,03/05/04 07:16,7,CLT,13881,0.0,FEW,10,56,46,70,10,020,0,29.17,721,769,724,35.13,-80.56,5,76,329,03/05/04 07:16
ORD_BDL_43412,20040524,24/05/04 11:41,11,ORD,94846,0.0,SCT,10,61,48,63,6,020,0,29.23,655,674,658,41.59,-87.55,6,24/05/04 14:39,14,BDL,14740,0.0,BKN,10,66,59,78,4,220,0,29.61,162,179,165,41.56,-72.41,5,118,783,24/05/04 14:39
STL_CLE_53312,20040714,14/07/04 11:25,11,STL,13994,0.0,FEW,10,82,64,55,10,320,0,29.19,707,710,710,38.45,-90.22,6,14/07/04 14:00,14,CLE,14820,0.0,SCT,10,76,57,52,17,310,0,28.84,802,805,805,41.24,-81.51,5,95,487,14/07/04 14:00
DEN_PHX_47132,20040714,14/07/04 18:00,18,DEN,3017,0.0,FEW,10,79,52,39,12,230,0,24.75,5379,5431,5382,39.5,-104.4,7,14/07/04 18:45,18,PHX,23183,0.0,FEW,10,93,63,37,12,260,0,28.75,1103,1107,1106,33.26,-111.59,7,105,602,14/07/04 18:45
ATL_DFW_36350,20040301,01/03/04 07:00,7,ATL,13874,0.0,OVC,10,50,49,96,5,100,0,29.25,971,1026,974,33.38,-84.26,5,01/03/04 08:18,8,DFW,3927,0.0,CLR,10,56,34,44,11,260,0,29.36,559,596,562,32.54,-97.02,6,138,732,01/03/04 08:18
JAN_DFW_33183,20040712,12/07/04 17:16,17,JAN,3940,0.0,BKN,10,88,73,61,4,280,0,29.72,293,331,296,32.19,-90.05,6,12/07/04 18:47,18,DFW,3927,0.0,CLR,10,90,64,42,8,180,0,29.41,559,596,562,32.54,-97.02,6,91,408,12/07/04 18:47
BWI_DFW_55511,20040929,29/09/04 10:58,10,BWI,93721,0.0,OVC,10,70,59,68,5,350,0,29.70,193,155,196,39.1,-76.41,5,29/09/04 13:17,13,DFW,3927,0.0,FEW,10,84,49,30,8,170,0,29.41,559,596,562,32.54,-97.02,6,199,1217,29/09/04 13:17
TUL_DFW_48283,20040523,23/05/04 11:10,11,TUL,13968,0.0,BKN,10,85,68,57,9,230,16,28.95,739,676,742,36.12,-95.53,6,23/05/04 12:18,12,DFW,3927,0.0,BKN,10,87,68,53,15,180,0,29.22,559,596,562,32.54,-97.02,6,68,237,23/05/04 12:18
CLE_DFW_40525,20040916,16/09/04 17:02,17,CLE,14820,0.0,BKN,7,75,68,79,6,310,0,29.11,802,805,805,41.24,-81.51,5,16/09/04 18:55,18,DFW,3927,0.0,SCT,10,87,67,51,0,000,0,29.26,559,596,562,32.54,-97.02,6,173,1021,16/09/04 18:55
ATL_BQK_54287,20041112,12/11/04 12:57,12,ATL,13874,0.0,BKN,6,62,59,90,6,210,0,28.94,971,1026,974,33.38,-84.26,5,12/11/04 14:02,14,BQK,53883,0.0,SCT,10,73,70,90,0,000,0,29.98,0,0,0,31.16,-81.28,5,65,238,12/11/04 16:55
LGA_MEM_51612,20041104,04/11/04 16:30,16,LGA,14732,0.09,SCT,6,51,48,89,8,190,0,29.72,36,31,39,40.47,-73.53,5,04/11/04 18:31,18,MEM,13893,0.0,FEW,10,51,44,77,6,320,0,29.89,283,332,286,35.04,-89.59,6,181,963,04/11/04 18:31
AVL_ATL_36204,20040722,22/07/04 12:40,12,AVL,3812,0.0,CLR,6,83,66,57,3,VRB,0,27.77,2171,2170,2174,35.26,-82.32,5,22/07/04 13:44,13,ATL,13874,0.0,FEW,3,88,66,48,8,280,14,28.96,971,1026,974,33.38,-84.26,5,64,164,22/07/04 16:15
DTW_ORD_40241,20040929,29/09/04 14:32,14,DTW,94847,0.0,FEW,10,62,44,52,3,VRB,0,29.38,628,664,631,42.13,-83.21,5,29/09/04 14:45,14,ORD,94846,0.0,FEW,10,64,44,48,9,070,0,29.39,655,674,658,41.59,-87.55,6,73,235,29/09/04 14:45
MSP_ORD_37776,20040517,17/05/04 17:00,17,MSP,14922,0.0,BKN,10,61,51,70,11,030,0,29.08,871,838,874,44.53,-93.14,6,17/05/04 18:20,18,ORD,94846,0.0,FEW,10,76,65,69,5,200,0,29.26,655,674,658,41.59,-87.55,6,80,334,17/05/04 21:06
STL_MDW_37852,20040520,20/05/04 17:30,17,STL,13994,0.0,SCT,10,87,76,70,6,280,0,29.25,707,710,710,38.45,-90.22,6,20/05/04 18:35,18,MDW,14819,0.0,FEW,7,80,70,71,12,200,0,29.26,616,618,619,41.47,-87.45,6,65,251,20/05/04 18:35
SRQ_DTW_54479,20040103,03/01/04 15:05,15,SRQ,12871,0.0,SCT,10,75,69,82,6,260,0,30.10,59,27,62,27.24,-82.34,5,03/01/04 17:51,17,DTW,94847,0.01,SCT,10,47,33,59,15,290,21,29.28,628,664,631,42.13,-83.21,5,166,1023,03/01/04 17:51
SEA_DTW_54908,20040906,06/09/04 12:30,12,SEA,24233,0.0,FEW,10,66,51,59,5,VRB,0,29.68,447,450,450,47.28,-122.19,8,06/09/04 19:42,19,DTW,94847,0.0,FEW,10,78,68,71,9,160,0,29.22,628,664,631,42.13,-83.21,5,252,1927,06/09/04 19:42
STL_HOU_26999,20040520,20/05/04 16:30,16,STL,13994,0.0,FEW,10,87,75,67,11,230,0,29.25,707,710,710,38.45,-90.22,6,20/05/04 18:35,18,HOU,12918,0.0,FEW,10,79,69,72,10,150,0,30.07,45,47,48,29.39,-95.17,6,125,687,20/05/04 18:35
DEN_LAX_48765,20040524,24/05/04 16:00,16,DEN,3017,0.0,FEW,10,60,41,50,23,030,27,24.52,5379,5431,5382,39.5,-104.4,7,24/05/04 17:19,17,LAX,23174,0.0,FEW,10,63,58,84,10,240,0,29.57,323,326,326,33.56,-118.25,8,139,862,24/05/04 17:19
BIL_MSP_25811,20040919,19/09/04 14:10,14,BIL,24033,0.0,BKN,10,54,43,67,8,030,0,25.96,3579,3570,3582,45.49,-108.32,7,19/09/04 17:08,17,MSP,14922,0.0,FEW,10,82,65,56,11,150,18,29.08,871,838,874,44.53,-93.14,6,118,748,19/09/04 17:08
SJU_MCO_44062,20040928,28/09/04 15:45,15,SJU,11641,0.0,FEW,10,86,74,67,12,050,0,29.89,7,8,10,18.26,-66.0,4,28/09/04 18:41,18,MCO,12815,0.0,FEW,10,81,70,69,7,280,0,29.83,95,106,98,28.26,-81.19,5,176,1189,28/09/04 18:41
CVG_SGF_45166,20040921,21/09/04 09:35,9,CVG,93814,0.0,FEW,10,69,52,55,3,VRB,0,29.39,882,883,885,39.02,-84.4,5,21/09/04 10:15,10,SGF,13995,0.0,CLR,10,77,53,44,12,150,0,28.81,1277,1270,1280,37.14,-93.23,6,100,491,21/09/04 10:15
LGB_JFK_39556,20040903,03/09/04 07:00,7,LGB,23129,0.0,SCT,8,69,61,76,7,150,0,29.73,34,40,37,33.5,-118.1,8,03/09/04 15:15,15,JFK,94789,0.0,FEW,10,77,63,62,7,170,0,30.18,29,22,32,40.4,-73.48,5,315,2465,03/09/04 15:15
DFW_SAT_42650,20040718,18/07/04 08:00,8,DFW,3927,0.0,FEW,10,82,66,58,6,360,0,29.42,559,596,562,32.54,-97.02,6,18/07/04 09:09,9,SAT,12921,0.0,FEW,10,85,69,59,11,040,0,29.15,818,809,821,29.32,-98.28,6,69,247,18/07/04 09:09
SGU_SLC_35322,20040907,07/09/04 16:45,16,SGU,23186,0.0,CLR,10,99,34,10,4,280,0,29.90,0,0,0,37.05,-113.35,7,07/09/04 17:58,17,SLC,24127,0.0,FEW,10,83,30,15,6,360,0,25.71,4221,4227,4224,40.47,-111.58,7,73,269,07/09/04 17:58
SAN_OAK_55011,20040501,01/05/04 07:00,7,SAN,23188,0.0,CLR,6,68,55,63,4,310,0,29.99,78,28,81,32.44,-117.1,8,01/05/04 08:30,8,OAK,23230,0.0,FEW,10,58,52,81,5,230,0,30.10,85,88,88,37.43,-122.13,8,90,446,01/05/04 08:30
DFW_FSM_39416,20040917,17/09/04 12:45,12,DFW,3927,0.0,FEW,10,93,68,44,4,180,0,29.35,559,596,562,32.54,-97.02,6,17/09/04 13:46,13,FSM,13964,0.0,CLR,10,92,67,44,6,020,0,29.45,477,462,480,35.2,-94.22,6,61,228,17/09/04 13:46
ATL_CAK_31012,20041115,15/11/04 15:25,15,ATL,13874,0.0,SCT,10,60,28,30,5,090,0,29.48,971,1026,974,33.38,-84.26,5,15/11/04 17:05,17,CAK,14895,0.0,FEW,10,45,35,68,0,000,0,29.20,1238,1236,1241,40.55,-81.26,5,100,528,15/11/04 17:05
IAH_CVG_32437,20041103,03/11/04 14:46,14,IAH,12960,0.0,SCT,10,62,46,56,10,290,0,29.91,118,108,121,29.59,-95.22,6,03/11/04 18:11,18,CVG,93814,0.0,BKN,10,48,41,77,11,100,0,29.14,882,883,885,39.02,-84.4,5,145,871,03/11/04 18:11
TYS_CVG_28129,20040526,26/05/04 12:25,12,TYS,13891,0.0,BKN,10,82,67,60,15,220,0,28.83,979,980,982,35.49,-83.59,5,26/05/04 13:31,13,CVG,93814,0.58,SCT,10,64,61,90,7,080,0,28.82,882,883,885,39.02,-84.4,5,66,226,26/05/04 13:31
MCO_LGA_34587,20040913,13/09/04 16:36,16,MCO,12815,0.0,SCT,10,84,75,74,11,100,0,29.83,95,106,98,28.26,-81.19,5,13/09/04 19:00,19,LGA,14732,0.0,BKN,10,76,58,54,8,050,0,30.16,36,31,39,40.47,-73.53,5,144,950,13/09/04 19:00
RDU_LGA_35770,20041115,15/11/04 06:50,6,RDU,13722,0.0,FEW,10,28,26,92,0,000,0,30.17,427,437,430,35.52,-78.47,5,15/11/04 08:30,8,LGA,14732,0.0,CLR,10,44,29,55,7,350,0,30.49,36,31,39,40.47,-73.53,5,100,431,15/11/04 08:30
ATL_AUS_25932,20040901,01/09/04 17:39,17,ATL,13874,0.0,FEW,10,76,66,72,6,130,0,29.06,971,1026,974,33.38,-84.26,5,01/09/04 19:15,19,AUS,13904,0.0,SCT,10,71,64,79,0,000,0,29.36,658,495,661,30.11,-97.41,6,156,813,01/09/04 19:15
ORD_RNO_54648,20040901,01/09/04 08:12,8,ORD,94846,0.0,SCT,10,74,58,57,0,000,0,29.55,655,674,658,41.59,-87.55,6,01/09/04 10:14,10,RNO,23185,0.0,CLR,10,88,40,18,15,250,20,25.65,4404,4400,4407,39.29,-119.46,8,242,1671,01/09/04 10:14
ORD_BOS_40256,20041111,11/11/04 17:41,17,ORD,94846,0.0,FEW,10,40,28,63,9,040,0,29.64,655,674,658,41.59,-87.55,6,11/11/04 20:58,20,BOS,14739,0.0,SCT,10,49,35,59,6,240,0,30.23,19,30,180,42.22,-71.01,5,137,867,11/11/04 20:58
IAH_BOS_26304,20041105,05/11/04 16:50,16,IAH,12960,0.0,CLR,10,70,44,39,4,350,0,30.11,118,108,121,29.59,-95.22,6,05/11/04 21:25,21,BOS,14739,0.0,CLR,10,44,26,49,19,270,24,29.64,19,30,180,42.22,-71.01,5,215,1597,05/11/04 21:25
DTW_BOS_40274,20041128,28/11/04 15:13,15,DTW,94847,0.0,SCT,10,42,26,53,14,270,0,29.37,628,664,631,42.13,-83.21,5,28/11/04 17:00,17,BOS,14739,0.0,OVC,2.5,53,50,89,15,130,0,29.81,19,30,180,42.22,-71.01,5,107,632,28/11/04 18:57
IAH_EWR_51421,20040726,26/07/04 06:45,6,IAH,12960,0.0,OVC,8,73,69,87,10,010,0,29.96,118,108,121,29.59,-95.22,6,26/07/04 11:05,11,EWR,14734,0.0,FEW,10,79,55,44,9,070,0,30.13,25,30,28,40.43,-74.1,5,200,1400,26/07/04 11:05
IAH_EWR_52231,20040726,26/07/04 07:55,7,IAH,12960,0.0,BKN,10,74,69,85,10,360,0,29.97,118,108,121,29.59,-95.22,6,26/07/04 12:30,12,EWR,14734,0.0,FEW,10,80,57,45,9,070,0,30.10,25,30,28,40.43,-74.1,5,215,1400,26/07/04 12:30
ABQ_SEA_40372,20041117,17/11/04 09:40,9,ABQ,23050,0.0,FEW,10,50,39,66,3,VRB,0,24.89,5305,5314,5308,35.02,-106.37,7,17/11/04 12:00,12,SEA,24233,0.0,FEW,10,48,38,68,0,000,0,29.82,447,450,450,47.28,-122.19,8,200,1180,17/11/04 12:00
AUS_BNA_49746,20040304,04/03/04 17:30,17,AUS,13904,0.0,OVC,10,59,57,93,0,000,0,29.00,658,495,661,30.11,-97.41,6,04/03/04 19:25,19,BNA,13897,0.0,SCT,10,69,52,55,18,150,26,29.20,571,605,574,36.07,-86.41,6,115,756,04/03/04 19:25
IND_PIE_55240,20041130,30/11/04 09:25,9,IND,93819,0.0,OVC,7,41,37,86,7,070,0,29.20,794,808,797,39.43,-86.16,5,30/11/04 11:32,11,PIE,12873,0.0,CLR,10,76,62,62,7,110,0,30.14,11,11,14,27.55,-82.41,5,127,840,30/11/04 11:32
IAH_TPA_51602,20040318,18/03/04 10:52,10,IAH,12960,0.0,BKN,10,75,63,66,10,210,0,29.91,118,108,121,29.59,-95.22,6,18/03/04 13:54,13,TPA,12842,0.0,SCT,10,77,56,48,6,240,0,30.13,8,11,40,27.58,-82.32,5,122,787,18/03/04 13:54
PDX_PHX_26024,20040714,14/07/04 14:45,14,PDX,24229,0.0,FEW,10,85,60,43,4,350,0,29.68,220,107,223,45.35,-122.36,8,14/07/04 17:19,17,PHX,23183,0.0,FEW,10,93,64,38,9,270,19,28.74,1103,1107,1106,33.26,-111.59,7,154,1009,14/07/04 17:19
MKE_PHX_38036,20040317,17/03/04 07:18,7,MKE,14839,0.02,SCT,1.5,30,28,92,6,160,0,29.18,677,693,680,42.57,-87.54,6,17/03/04 10:18,10,PHX,23183,0.0,CLR,10,79,35,20,6,VRB,0,28.77,1103,1107,1106,33.26,-111.59,7,240,1460,17/03/04 12:38
ELP_DFW_42795,20041105,05/11/04 11:13,11,ELP,23044,0.0,SCT,10,64,32,30,5,VRB,0,26.27,3942,3916,3945,31.49,-106.23,7,05/11/04 13:49,13,DFW,3927,0.0,CLR,10,68,39,35,8,230,0,29.66,559,596,562,32.54,-97.02,6,96,551,05/11/04 13:49
PHL_DFW_39420,20040519,19/05/04 07:50,7,PHL,13739,0.0,FEW,10,70,64,82,7,280,0,30.09,59,28,62,39.52,-75.14,5,19/05/04 10:28,10,DFW,3927,0.0,SCT,10,82,67,60,14,160,20,29.47,559,596,562,32.54,-97.02,6,218,1302,19/05/04 10:28
CLE_DFW_40583,20040316,16/03/04 16:55,16,CLE,14820,0.0,BKN,0.75,28,27,96,19,040,28,29.00,802,805,805,41.24,-81.51,5,16/03/04 18:54,18,DFW,3927,0.0,SCT,10,60,42,52,5,010,0,29.39,559,596,562,32.54,-97.02,6,179,1021,16/03/04 20:44
LGA_MHT_36988,20041127,27/11/04 16:55,16,LGA,14732,0.0,FEW,10,50,38,63,12,140,0,30.25,36,31,39,40.47,-73.53,5,27/11/04 18:06,18,MHT,14710,0.0,CLR,10,42,30,62,8,140,0,30.10,266,232,269,42.56,-71.26,5,71,195,27/11/04 18:06
ROA_ATL_52264,20040511,11/05/04 17:40,17,ROA,13741,0.0,FEW,6,79,61,54,6,200,0,28.89,1189,1176,1192,37.19,-79.58,5,11/05/04 19:05,19,ATL,13874,0.0,FEW,10,76,58,54,4,140,0,29.11,971,1026,974,33.38,-84.26,5,85,357,11/05/04 19:05
ORD_ATL_48686,20041122,22/11/04 15:05,15,ORD,94846,0.0,SCT,10,45,34,66,7,200,0,29.31,655,674,658,41.59,-87.55,6,22/11/04 18:03,18,ATL,13874,0.51,FEW,1.75,62,61,96,3,230,0,29.02,971,1026,974,33.38,-84.26,5,118,606,22/11/04 18:49
